id,name,event_type,purse,winning_share,currency,points,start_date,end_date,course_timezone,network,total_rounds,status,cutline,projected_cutline,cut_round,defending_champ,winner,venue
701e3304-03f1-4b18-94fc-a63fca77cb9d,Arnold Palmer Invitational presented by Mastercard,stroke,20000000.0,3600000.0,USD,550.0,2023-03-02,2023-03-05,America/New_York,"Golf Channel, NBC",4.0,closed,2.0,2.0,2.0,"{'id': '6db3e736-d86d-4181-aa3b-651b8c1bfdc1', 'first_name': 'Scottie', 'last_name': 'Scheffler', 'height': 75, 'weight': 200, 'birthday': '1996-06-21', 'country': 'UNITED STATES', 'residence': 'Dallas, TX, USA', 'birth_place': 'Ridgewood, NJ, USA', 'college': 'Texas', 'turned_pro': 2018, 'handedness': 'R', 'abbr_name': 'S.Scheffler'}","{'id': '5e4d3877-596c-4165-93d6-cda69c29447a', 'first_name': 'Kurt', 'last_name': 'Kitayama', 'height': 67, 'weight': 170, 'birthday': '1993-01-14T00:00:00+00:00', 'country': 'UNITED STATES', 'residence': 'Las Vegas, NV, USA', 'birth_place': 'Chico, CA, USA', 'college': 'UNLV', 'turned_pro': 2015, 'handedness': 'R', 'abbr_name': 'K.Kitayama', 'name': 'Kitayama, Kurt'}","{'id': 'a7a4a2f3-ae79-440f-bf08-7e3399310ba0', 'name': ""Arnold Palmer's Bay Hill Club & Lodge"", 'city': 'Orlando', 'state': 'FL', 'zipcode': '32819', 'country': 'USA', 'courses': [{'id': '3dfbe47c-04ec-4cc3-9dd9-30626669e6ea', 'name': 'Bay Hill Club', 'yardage': 7466, 'par': 72, 'holes': [{'number': 1, 'par': 4, 'yardage': 461}, {'number': 2, 'par': 3, 'yardage': 231}, {'number': 3, 'par': 4, 'yardage': 434}, {'number': 4, 'par': 5, 'yardage': 590}, {'number': 5, 'par': 4, 'yardage': 390}, {'number': 6, 'par': 5, 'yardage': 555}, {'number': 7, 'par': 3, 'yardage': 199}, {'number': 8, 'par': 4, 'yardage': 460}, {'number': 9, 'par': 4, 'yardage': 480}, {'number': 10, 'par': 4, 'yardage': 400}, {'number': 11, 'par': 4, 'yardage': 438}, {'number': 12, 'par': 5, 'yardage': 574}, {'number': 13, 'par': 4, 'yardage': 382}, {'number': 14, 'par': 3, 'yardage': 215}, {'number': 15, 'par': 4, 'yardage': 467}, {'number': 16, 'par': 5, 'yardage': 511}, {'number': 17, 'par': 3, 'yardage': 221}, {'number': 18, 'par': 4, 'yardage': 458}]}]}"
e4b55b5b-854f-4e1c-80f9-3c9049151290,Puerto Rico Open,stroke,3800000.0,684000.0,USD,300.0,2023-03-02,2023-03-05,America/Puerto_Rico,Golf Channel,4.0,closed,-1.0,-1.0,,"{'id': '84e36539-504b-4566-9b77-4f7ae4a28bce', 'first_name': 'Ryan', 'last_name': 'Brehm', 'height': 76, 'weight': 220, 'birthday': '1986-04-05', 'country': 'UNITED STATES', 'residence': 'Traverse City, MI, USA', 'birth_place': 'Mount Pleasant, MI, USA', 'college': 'Michigan State', 'turned_pro': 2008, 'handedness': 'R', 'abbr_name': 'R.Brehm'}","{'id': '0dab2467-b758-4d5a-9d15-e591b5945b4c', 'first_name': 'Nicolas', 'last_name': 'Echavarria', 'height': 72, 'weight': 161, 'birthday': '1994-08-04T00:00:00+00:00', 'country': 'COLOMBIA', 'residence': 'MEDELLIN, COLOMBIA', 'birth_place': 'MEDELLIN, COLOMBIA', 'college': 'Arkansas', 'turned_pro': 2017, 'handedness': 'R', 'abbr_name': 'N.Echavarria', 'name': 'Echavarria, Nicolas'}","{'id': '70ee06f1-454f-4d3e-9114-d4c1a4d098c5', 'name': 'Grand Reserve Country Club', 'city': 'Rio Grande', 'country': 'PRI', 'courses': [{'id': 'e3fa53f2-e2c6-4b76-969f-a5d0c6d0ca02', 'name': 'Grand Reserve Country Club', 'yardage': 7506, 'par': 72, 'holes': [{'number': 1, 'par': 4, 'yardage': 447}, {'number': 2, 'par': 5, 'yardage': 547}, {'number': 3, 'par': 4, 'yardage': 386}, {'number': 4, 'par': 4, 'yardage': 455}, {'number': 5, 'par': 5, 'yardage': 535}, {'number': 6, 'par': 3, 'yardage': 203}, {'number': 7, 'par': 4, 'yardage': 448}, {'number': 8, 'par': 3, 'yardage': 236}, {'number': 9, 'par': 4, 'yardage': 450}, {'number': 10, 'par': 4, 'yardage': 430}, {'number': 11, 'par': 3, 'yardage': 192}, {'number': 12, 'par': 4, 'yardage': 465}, {'number': 13, 'par': 4, 'yardage': 410}, {'number': 14, 'par': 4, 'yardage': 459}, {'number': 15, 'par': 5, 'yardage': 600}, {'number': 16, 'par': 3, 'yardage': 202}, {'number': 17, 'par': 4, 'yardage': 411}, {'number': 18, 'par': 5, 'yardage': 630}]}]}"
c3588c5e-505e-4248-a70a-9f941d5681b5,THE PLAYERS Championship,stroke,25000000.0,4500000.0,USD,600.0,2023-03-09,2023-03-12,America/New_York,"Golf Channel, NBC",4.0,closed,2.0,2.0,,"{'id': 'aee6ead9-10e0-445b-aa13-d037cc1dd861', 'first_name': 'Cameron', 'last_name': 'Smith', 'height': 71, 'weight': 172, 'birthday': '1993-08-18', 'country': 'AUSTRALIA', 'residence': 'Brisbane,, AUS', 'birth_place': 'Brisbane,, AUS', 'turned_pro': 2013, 'handedness': 'R', 'abbr_name': 'C.Smith'}","{'id': '6db3e736-d86d-4181-aa3b-651b8c1bfdc1', 'first_name': 'Scottie', 'last_name': 'Scheffler', 'height': 75, 'weight': 200, 'birthday': '1996-06-21T00:00:00+00:00', 'country': 'UNITED STATES', 'residence': 'Dallas, TX, USA', 'birth_place': 'Ridgewood, NJ, USA', 'college': 'Texas', 'turned_pro': 2018, 'handedness': 'R', 'abbr_name': 'S.Scheffler', 'name': 'Scheffler, Scottie'}","{'id': '620c31de-da4c-4a68-9659-155d4be520db', 'name': 'TPC Sawgrass', 'city': 'Ponte Vedra Beach', 'state': 'FL', 'zipcode': '32082', 'country': 'USA', 'courses': [{'id': '91d909cc-bd5e-4905-9ab8-533c62d4405a', 'name': 'TPC Sawgrass', 'yardage': 7275, 'par': 72, 'holes': [{'number': 1, 'par': 4, 'yardage': 423}, {'number': 2, 'par': 5, 'yardage': 532}, {'number': 3, 'par': 3, 'yardage': 177}, {'number': 4, 'par': 4, 'yardage': 384}, {'number': 5, 'par': 4, 'yardage': 471}, {'number': 6, 'par': 4, 'yardage': 393}, {'number': 7, 'par': 4, 'yardage': 451}, {'number': 8, 'par': 3, 'yardage': 237}, {'number': 9, 'par': 5, 'yardage': 602}, {'number': 10, 'par': 4, 'yardage': 424}, {'number': 11, 'par': 5, 'yardage': 558}, {'number': 12, 'par': 4, 'yardage': 369}, {'number': 13, 'par': 3, 'yardage': 181}, {'number': 14, 'par': 4, 'yardage': 481}, {'number': 15, 'par': 4, 'yardage': 470}, {'number': 16, 'par': 5, 'yardage': 523}, {'number': 17, 'par': 3, 'yardage': 137}, {'number': 18, 'par': 4, 'yardage': 462}]}]}"
4fb997a4-9ccb-41df-8309-cdd1f2a7d271,Valspar Championship,stroke,8100000.0,1458000.0,USD,500.0,2023-03-16,2023-03-19,America/New_York,"Golf Channel, NBC",4.0,closed,1.0,1.0,2.0,"{'id': 'f572509d-7c6d-48b9-9c65-a20f6d2d492b', 'first_name': 'Sam', 'last_name': 'Burns', 'height': 73, 'weight': 185, 'birthday': '1996-07-23', 'country': 'UNITED STATES', 'residence': 'Baton Rouge, LA, USA', 'birth_place': 'Shreveport, LA, USA', 'college': 'LSU', 'turned_pro': 2017, 'handedness': 'R', 'abbr_name': 'S.Burns'}","{'id': '4e93ec3d-3ca8-4755-a874-4d1e5c18ccbf', 'first_name': 'Taylor', 'last_name': 'Moore', 'height': 69, 'weight': 160, 'birthday': '1993-07-28T00:00:00+00:00', 'country': 'UNITED STATES', 'residence': 'Dallas, TX, USA', 'birth_place': 'San Angelo, TX, USA', 'college': 'Arkansas', 'turned_pro': 2016, 'handedness': 'R', 'abbr_name': 'T.Moore', 'name': 'Moore, Taylor'}","{'id': '8d19b0fa-82e1-4352-b0f9-cab16c3f33c4', 'name': 'Innisbrook Resort - Copperhead', 'city': 'Palm Harbor', 'state': 'FL', 'zipcode': '34684', 'country': 'USA', 'courses': [{'id': '2a19cbb1-9781-42a8-9263-b26eded156f5', 'name': 'Innisbrook, A Salamander Golf and Spa Resort - Copperhead', 'yardage': 7340, 'par': 71, 'holes': [{'number': 1, 'par': 5, 'yardage': 560}, {'number': 2, 'par': 4, 'yardage': 435}, {'number': 3, 'par': 4, 'yardage': 455}, {'number': 4, 'par': 3, 'yardage': 195}, {'number': 5, 'par': 5, 'yardage': 605}, {'number': 6, 'par': 4, 'yardage': 465}, {'number': 7, 'par': 4, 'yardage': 420}, {'number': 8, 'par': 3, 'yardage': 235}, {'number': 9, 'par': 4, 'yardage': 430}, {'number': 10, 'par': 4, 'yardage': 445}, {'number': 11, 'par': 5, 'yardage': 575}, {'number': 12, 'par': 4, 'yardage': 380}, {'number': 13, 'par': 3, 'yardage': 200}, {'number': 14, 'par': 5, 'yardage': 590}, {'number': 15, 'par': 3, 'yardage': 215}, {'number': 16, 'par': 4, 'yardage': 475}, {'number': 17, 'par': 3, 'yardage': 215}, {'number': 18, 'par': 4, 'yardage': 445}]}]}"
4a75a4ed-463f-4403-81c7-76ca97f8509e,World Golf Championships-Dell Technologies Match Play,match,20000000.0,3500000.0,USD,550.0,2023-03-22,2023-03-26,America/Chicago,"Golf Channel, NBC",7.0,closed,,,,"{'id': '6db3e736-d86d-4181-aa3b-651b8c1bfdc1', 'first_name': 'Scottie', 'last_name': 'Scheffler', 'height': 75, 'weight': 200, 'birthday': '1996-06-21', 'country': 'UNITED STATES', 'residence': 'Dallas, TX, USA', 'birth_place': 'Ridgewood, NJ, USA', 'college': 'Texas', 'turned_pro': 2018, 'handedness': 'R', 'abbr_name': 'S.Scheffler'}",,"{'id': 'ff485de3-7a35-4d31-81ce-73f7ab786137', 'name': 'Austin Country Club', 'city': 'Austin', 'state': 'TX', 'zipcode': '78746', 'country': 'USA', 'courses': [{'id': '9588a24b-07af-4146-9761-6560cd7995a0', 'name': 'Austin Country Club', 'yardage': 7108, 'par': 71, 'holes': [{'number': 1, 'par': 4, 'yardage': 394}, {'number': 2, 'par': 4, 'yardage': 470}, {'number': 3, 'par': 4, 'yardage': 440}, {'number': 4, 'par': 3, 'yardage': 185}, {'number': 5, 'par': 4, 'yardage': 370}, {'number': 6, 'par': 5, 'yardage': 590}, {'number': 7, 'par': 3, 'yardage': 201}, {'number': 8, 'par': 4, 'yardage': 498}, {'number': 9, 'par': 4, 'yardage': 490}, {'number': 10, 'par': 4, 'yardage': 393}, {'number': 11, 'par': 3, 'yardage': 194}, {'number': 12, 'par': 5, 'yardage': 578}, {'number': 13, 'par': 4, 'yardage': 317}, {'number': 14, 'par': 4, 'yardage': 465}, {'number': 15, 'par': 4, 'yardage': 440}, {'number': 16, 'par': 5, 'yardage': 565}, {'number': 17, 'par': 3, 'yardage': 150}, {'number': 18, 'par': 4, 'yardage': 368}]}]}"
cb8db64b-5f70-4db9-b676-2a693532ad3b,Corales Puntacana Championship,stroke,3800000.0,684000.0,USD,300.0,2023-03-23,2023-03-26,America/Santo_Domingo,Golf Channel,4.0,closed,0.0,0.0,,"{'id': '43b877f1-e7e4-4218-b1a4-46c9f152b920', 'first_name': 'Chad', 'last_name': 'Ramey', 'height': 72, 'birthday': '1992-08-03', 'country': 'UNITED STATES', 'residence': 'Fulton, MS, USA', 'birth_place': 'Tupelo, MS, USA', 'college': 'Mississippi State', 'handedness': 'R', 'abbr_name': 'C.Ramey'}","{'id': 'e607849b-2f2e-4c86-8eed-e0c34f5ca60d', 'first_name': 'Matt', 'last_name': 'Wallace', 'height': 73, 'weight': 187, 'birthday': '1990-04-12T00:00:00+00:00', 'country': 'ENGLAND', 'residence': 'London,, GBR', 'birth_place': 'Hillingdon,, GBR', 'college': 'Jacksonville State', 'turned_pro': 2012, 'handedness': 'R', 'abbr_name': 'M.Wallace', 'name': 'Wallace, Matt'}","{'id': 'a42c897d-79ce-44f8-898f-e65f336be7f1', 'name': 'Puntacana Resort & Club', 'city': 'Punta Cana', 'country': 'DOM', 'courses': [{'id': 'b0bca46d-8956-4026-8878-d6cb800db8d1', 'name': 'Corales Golf Club', 'yardage': 7670, 'par': 72, 'holes': [{'number': 1, 'par': 4, 'yardage': 433}, {'number': 2, 'par': 3, 'yardage': 239}, {'number': 3, 'par': 4, 'yardage': 410}, {'number': 4, 'par': 5, 'yardage': 565}, {'number': 5, 'par': 4, 'yardage': 465}, {'number': 6, 'par': 4, 'yardage': 387}, {'number': 7, 'par': 5, 'yardage': 515}, {'number': 8, 'par': 4, 'yardage': 399}, {'number': 9, 'par': 3, 'yardage': 204}, {'number': 10, 'par': 4, 'yardage': 496}, {'number': 11, 'par': 3, 'yardage': 265}, {'number': 12, 'par': 5, 'yardage': 623}, {'number': 13, 'par': 4, 'yardage': 446}, {'number': 14, 'par': 5, 'yardage': 626}, {'number': 15, 'par': 4, 'yardage': 421}, {'number': 16, 'par': 4, 'yardage': 461}, {'number': 17, 'par': 3, 'yardage': 214}, {'number': 18, 'par': 4, 'yardage': 501}]}]}"
1d34d2bd-dda8-4734-a622-4c92efb18420,Valero Texas Open,stroke,8900000.0,1602000.0,USD,500.0,2023-03-30,2023-04-02,America/Chicago,"Golf Channel, NBC",4.0,closed,0.0,0.0,2.0,"{'id': '7fdc75ca-2c33-49b8-8738-a8ea06fb51ed', 'first_name': 'J.J.', 'last_name': 'Spaun', 'height': 68, 'weight': 185, 'birthday': '1990-08-21', 'country': 'UNITED STATES', 'residence': 'Newport Beach, CA, USA', 'birth_place': 'Los Angeles, CA, USA', 'college': 'San Diego State', 'turned_pro': 2012, 'handedness': 'R', 'abbr_name': 'J.Spaun'}","{'id': 'dfc22025-5644-4b06-9eac-52db7df7b259', 'first_name': 'Corey', 'last_name': 'Conners', 'height': 72, 'weight': 190, 'birthday': '1992-01-06T00:00:00+00:00', 'country': 'CANADA', 'residence': 'Listowel, ON, CAN', 'birth_place': 'Listowel, ON, CAN', 'college': 'Kent State', 'turned_pro': 2015, 'handedness': 'R', 'abbr_name': 'C.Conners', 'name': 'Conners, Corey'}","{'id': '2e58291c-c9c9-4cf0-ae93-740143de17ff', 'name': 'TPC San Antonio', 'city': 'San Antonio', 'state': 'TX', 'zipcode': '78259', 'country': 'USA', 'courses': [{'id': 'f68d4dd5-bcc6-4351-8d4b-63b8f3d341c7', 'name': 'AT&T Oaks Course', 'yardage': 7438, 'par': 72, 'holes': [{'number': 1, 'par': 4, 'yardage': 454}, {'number': 2, 'par': 5, 'yardage': 602}, {'number': 3, 'par': 3, 'yardage': 171}, {'number': 4, 'par': 4, 'yardage': 481}, {'number': 5, 'par': 4, 'yardage': 401}, {'number': 6, 'par': 4, 'yardage': 403}, {'number': 7, 'par': 3, 'yardage': 207}, {'number': 8, 'par': 5, 'yardage': 604}, {'number': 9, 'par': 4, 'yardage': 474}, {'number': 10, 'par': 4, 'yardage': 447}, {'number': 11, 'par': 4, 'yardage': 405}, {'number': 12, 'par': 4, 'yardage': 410}, {'number': 13, 'par': 3, 'yardage': 241}, {'number': 14, 'par': 5, 'yardage': 553}, {'number': 15, 'par': 4, 'yardage': 464}, {'number': 16, 'par': 3, 'yardage': 183}, {'number': 17, 'par': 4, 'yardage': 347}, {'number': 18, 'par': 5, 'yardage': 591}]}]}"
34b19960-f028-4dfe-b128-58553a7bcc9a,Masters Tournament,stroke,18000000.0,3240000.0,USD,600.0,2023-04-06,2023-04-09,America/New_York,"ESPN, CBS",4.0,closed,3.0,3.0,,"{'id': '6db3e736-d86d-4181-aa3b-651b8c1bfdc1', 'first_name': 'Scottie', 'last_name': 'Scheffler', 'height': 75, 'weight': 200, 'birthday': '1996-06-21', 'country': 'UNITED STATES', 'residence': 'Dallas, TX, USA', 'birth_place': 'Ridgewood, NJ, USA', 'college': 'Texas', 'turned_pro': 2018, 'handedness': 'R', 'abbr_name': 'S.Scheffler'}","{'id': '7b52b9be-a490-4569-9bbc-57db5f232dcb', 'first_name': 'Jon', 'last_name': 'Rahm', 'height': 74, 'weight': 220, 'birthday': '1994-11-10T00:00:00+00:00', 'country': 'SPAIN', 'residence': 'Scottsdale, AZ, USA', 'birth_place': 'Barrika,, ESP', 'college': 'Arizona State', 'turned_pro': 2016, 'handedness': 'R', 'abbr_name': 'J.Rahm', 'name': 'Rahm, Jon'}","{'id': 'd555598a-aed0-44fe-b659-4250264c7820', 'name': 'Augusta National Golf Club', 'city': 'Augusta', 'state': 'GA', 'zipcode': '30904', 'country': 'USA', 'courses': [{'id': '7e9462a5-66ea-4205-b37a-81884e3653cf', 'name': 'Augusta National', 'yardage': 7545, 'par': 72, 'holes': [{'number': 1, 'par': 4, 'yardage': 445, 'description': 'Tea Olive'}, {'number': 2, 'par': 5, 'yardage': 575, 'description': 'Pink Dogwood'}, {'number': 3, 'par': 4, 'yardage': 350, 'description': 'Flowering Pitch'}, {'number': 4, 'par': 3, 'yardage': 240, 'description': 'Flowering Crab Apple'}, {'number': 5, 'par': 4, 'yardage': 495, 'description': 'Magnolia'}, {'number': 6, 'par': 3, 'yardage': 180, 'description': 'Juniper'}, {'number': 7, 'par': 4, 'yardage': 450, 'description': 'Pampas'}, {'number': 8, 'par': 5, 'yardage': 570, 'description': 'Yellow Jasmine'}, {'number': 9, 'par': 4, 'yardage': 460, 'description': 'Carolina Cherry'}, {'number': 10, 'par': 4, 'yardage': 495, 'description': 'Camellia'}, {'number': 11, 'par': 4, 'yardage': 520, 'description': 'White Dogwood'}, {'number': 12, 'par': 3, 'yardage': 155, 'description': 'Golden Bell'}, {'number': 13, 'par': 5, 'yardage': 545, 'description': 'Azalea'}, {'number': 14, 'par': 4, 'yardage': 440, 'description': 'Chinese Fir'}, {'number': 15, 'par': 5, 'yardage': 550, 'description': 'Firethorn'}, {'number': 16, 'par': 3, 'yardage': 170, 'description': 'Redbud'}, {'number': 17, 'par': 4, 'yardage': 440, 'description': 'Nandina'}, {'number': 18, 'par': 4, 'yardage': 465, 'description': 'Holly'}]}]}"
1a4257b1-a86a-4bd3-94ad-56b88334f6de,RBC Heritage,stroke,20000000.0,3600000.0,USD,500.0,2023-04-13,2023-04-16,America/New_York,"Golf Channel, CBS",4.0,closed,-2.0,-2.0,,"{'id': '3e4963cb-6e80-4393-85cf-2aecec453c4a', 'first_name': 'Jordan', 'last_name': 'Spieth', 'height': 73, 'weight': 175, 'birthday': '1993-07-27', 'country': 'UNITED STATES', 'residence': 'Dallas, TX, USA', 'birth_place': 'Dallas, TX, USA', 'college': 'Texas', 'turned_pro': 2012, 'handedness': 'R', 'abbr_name': 'J.Spieth'}","{'id': '04b52e10-1f50-4efb-9895-86b4107f78c4', 'first_name': 'Matt', 'last_name': 'Fitzpatrick', 'height': 70, 'weight': 155, 'birthday': '1994-09-01T00:00:00+00:00', 'country': 'ENGLAND', 'residence': 'Sheffield,, GBR', 'birth_place': 'Sheffield,, GBR', 'college': 'Northwestern', 'turned_pro': 2014, 'handedness': 'R', 'abbr_name': 'M.Fitzpatrick', 'name': 'Fitzpatrick, Matt'}","{'id': 'ee09c489-2547-416a-b491-c4233a707e99', 'name': 'Harbour Town Golf Links', 'city': 'Hilton Head', 'state': 'SC', 'zipcode': '29928', 'country': 'USA', 'courses': [{'id': '46cecf1d-502f-43d0-992a-06f4e2057939', 'name': 'Harbour Town Golf Links', 'yardage': 7213, 'par': 71, 'holes': [{'number': 1, 'par': 4, 'yardage': 410}, {'number': 2, 'par': 5, 'yardage': 550}, {'number': 3, 'par': 4, 'yardage': 469}, {'number': 4, 'par': 3, 'yardage': 200}, {'number': 5, 'par': 5, 'yardage': 569}, {'number': 6, 'par': 4, 'yardage': 419}, {'number': 7, 'par': 3, 'yardage': 217}, {'number': 8, 'par': 4, 'yardage': 473}, {'number': 9, 'par': 4, 'yardage': 332}, {'number': 10, 'par': 4, 'yardage': 451}, {'number': 11, 'par': 4, 'yardage': 436}, {'number': 12, 'par': 4, 'yardage': 430}, {'number': 13, 'par': 4, 'yardage': 373}, {'number': 14, 'par': 3, 'yardage': 192}, {'number': 15, 'par': 5, 'yardage': 588}, {'number': 16, 'par': 4, 'yardage': 434}, {'number': 17, 'par': 3, 'yardage': 198}, {'number': 18, 'par': 4, 'yardage': 472}]}]}"
7552d92c-e074-486c-9d9f-ddee940b0a5d,Zurich Classic of New Orleans,team,8600000.0,1548000.0,USD,500.0,2023-04-20,2023-04-23,America/Chicago,"Golf Channel, CBS",4.0,closed,-10.0,-10.0,,,,"{'id': 'b02d89e8-7357-4a6f-b077-fe770ef10541', 'name': 'TPC Louisiana', 'city': 'New Orleans', 'state': 'LA', 'zipcode': '70094', 'country': 'USA', 'courses': [{'id': '44b11307-df56-4478-a439-7cbc659144a0', 'name': 'TPC Louisiana', 'yardage': 7425, 'par': 72, 'holes': [{'number': 1, 'par': 4, 'yardage': 399}, {'number': 2, 'par': 5, 'yardage': 548}, {'number': 3, 'par': 3, 'yardage': 221}, {'number': 4, 'par': 4, 'yardage': 482}, {'number': 5, 'par': 4, 'yardage': 438}, {'number': 6, 'par': 4, 'yardage': 476}, {'number': 7, 'par': 5, 'yardage': 561}, {'number': 8, 'par': 4, 'yardage': 372}, {'number': 9, 'par': 3, 'yardage': 207}, {'number': 10, 'par': 4, 'yardage': 390}, {'number': 11, 'par': 5, 'yardage': 575}, {'number': 12, 'par': 4, 'yardage': 492}, {'number': 13, 'par': 4, 'yardage': 403}, {'number': 14, 'par': 3, 'yardage': 216}, {'number': 15, 'par': 4, 'yardage': 490}, {'number': 16, 'par': 4, 'yardage': 355}, {'number': 17, 'par': 3, 'yardage': 215}, {'number': 18, 'par': 5, 'yardage': 585}]}]}"
345ed680-a65e-44af-ac40-73cadb889171,Mexico Open at Vidanta,stroke,7700000.0,1386000.0,USD,500.0,2023-04-27,2023-04-30,America/Chicago,"Golf Channel, CBS",4.0,closed,-2.0,-2.0,2.0,"{'id': '7b52b9be-a490-4569-9bbc-57db5f232dcb', 'first_name': 'Jon', 'last_name': 'Rahm', 'height': 74, 'weight': 220, 'birthday': '1994-11-10', 'country': 'SPAIN', 'residence': 'Scottsdale, AZ, USA', 'birth_place': 'Barrika,, ESP', 'college': 'Arizona State', 'turned_pro': 2016, 'handedness': 'R', 'abbr_name': 'J.Rahm'}","{'id': 'f33d746b-8e14-4325-a4e1-81d6f983b163', 'first_name': 'Tony', 'last_name': 'Finau', 'height': 76, 'weight': 200, 'birthday': '1989-09-14T00:00:00+00:00', 'country': 'UNITED STATES', 'residence': 'Scottsdale, AZ, USA', 'birth_place': 'Salt Lake City, UT, USA', 'turned_pro': 2007, 'handedness': 'R', 'abbr_name': 'T.Finau', 'name': 'Finau, Tony'}","{'id': 'a7589bf8-29a3-4fbe-85ce-54ae1d734eb9', 'name': 'Vidanta Vallarta', 'city': 'Vallarta', 'country': 'MEX', 'courses': [{'id': '48796feb-91a0-4d81-b925-2c43eaa31082', 'name': 'The Norman Course at Vidanta Vallarta', 'yardage': 7456, 'par': 71, 'holes': [{'number': 1, 'par': 4, 'yardage': 415}, {'number': 2, 'par': 4, 'yardage': 498}, {'number': 3, 'par': 4, 'yardage': 445}, {'number': 4, 'par': 4, 'yardage': 520}, {'number': 5, 'par': 3, 'yardage': 208}, {'number': 6, 'par': 5, 'yardage': 603}, {'number': 7, 'par': 4, 'yardage': 297}, {'number': 8, 'par': 4, 'yardage': 496}, {'number': 9, 'par': 3, 'yardage': 174}, {'number': 10, 'par': 4, 'yardage': 475}, {'number': 11, 'par': 3, 'yardage': 195}, {'number': 12, 'par': 5, 'yardage': 637}, {'number': 13, 'par': 3, 'yardage': 170}, {'number': 14, 'par': 5, 'yardage': 585}, {'number': 15, 'par': 4, 'yardage': 459}, {'number': 16, 'par': 4, 'yardage': 505}, {'number': 17, 'par': 3, 'yardage': 226}, {'number': 18, 'par': 5, 'yardage': 548}]}]}"
b9a5a65b-f098-48e7-b9a3-a3fbd1d47b72,Wells Fargo Championship,stroke,20000000.0,3600000.0,USD,500.0,2023-05-04,2023-05-07,America/New_York,"Golf Channel, CBS",4.0,closed,-1.0,-1.0,2.0,"{'id': '8e3fb27f-d585-4b9e-9c0e-284a654969f5', 'first_name': 'Max', 'last_name': 'Homa', 'height': 73, 'weight': 180, 'birthday': '1990-11-19', 'country': 'UNITED STATES', 'residence': 'Valencia, CA, USA', 'birth_place': 'Valencia, CA, USA', 'college': 'California', 'turned_pro': 2013, 'handedness': 'R', 'abbr_name': 'M.Homa'}","{'id': '0f2eb1c3-7278-4b5e-af2e-fd67644834b5', 'first_name': 'Wyndham', 'last_name': 'Clark', 'height': 72, 'weight': 172, 'birthday': '1993-12-09T00:00:00+00:00', 'country': 'UNITED STATES', 'residence': 'Denver, CO, USA', 'birth_place': 'Denver, CO, USA', 'college': 'Oregon', 'turned_pro': 2017, 'handedness': 'R', 'abbr_name': 'W.Clark', 'name': 'Clark, Wyndham'}","{'id': 'bb66b3fb-7248-47d5-ade5-291c704c040c', 'name': 'Quail Hollow Club', 'city': 'Charlotte', 'state': 'NC', 'zipcode': '28210', 'country': 'USA', 'courses': [{'id': '100b2a95-74d6-4fd8-8089-7a743481949f', 'name': 'Quail Hollow Club', 'yardage': 7448, 'par': 71, 'holes': [{'number': 1, 'par': 4, 'yardage': 506}, {'number': 2, 'par': 4, 'yardage': 454}, {'number': 3, 'par': 4, 'yardage': 490}, {'number': 4, 'par': 3, 'yardage': 176}, {'number': 5, 'par': 4, 'yardage': 462}, {'number': 6, 'par': 3, 'yardage': 234}, {'number': 7, 'par': 5, 'yardage': 530}, {'number': 8, 'par': 4, 'yardage': 341}, {'number': 9, 'par': 4, 'yardage': 481}, {'number': 10, 'par': 5, 'yardage': 580}, {'number': 11, 'par': 4, 'yardage': 469}, {'number': 12, 'par': 4, 'yardage': 468}, {'number': 13, 'par': 3, 'yardage': 180}, {'number': 14, 'par': 4, 'yardage': 333}, {'number': 15, 'par': 5, 'yardage': 574}, {'number': 16, 'par': 4, 'yardage': 516}, {'number': 17, 'par': 3, 'yardage': 170}, {'number': 18, 'par': 4, 'yardage': 484}]}]}"
